symbol,timestamp,session_date,hour,direction,setup_type,score,score_bucket,production_alert,trigger,entry_reference,regime,volatility_regime,trend_regime,gap_regime,higher_timeframe_alignment,extension_state,trend_score,momentum_score,volume_score,volatility_score,price_action_score,relative_volume,rsi,realized_return,exit_reason,target_1_hit,target_2_hit,target_3_hit,stop_first,invalidated_quickly,mfe,mae,hold_minutes,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,mfe_session,mae_session,barrier_plus_015_minus_015,barrier_plus_015_minus_015_bars,barrier_plus_025_minus_025,barrier_plus_025_minus_025_bars,barrier_plus_035_minus_025,barrier_plus_035_minus_025_bars,barrier_plus_050_minus_025,barrier_plus_050_minus_025_bars,barrier_1r_before_stop,barrier_1r_before_stop_bars,barrier_1_5r_before_stop,barrier_1_5r_before_stop_bars,barrier_2r_before_stop,barrier_2r_before_stop_bars,planned_stop,planned_target_1,planned_target_2
SPY,2026-06-03T14:55:00-04:00,2026-06-03,14:00-15:00,Bullish,directional score candidate,40.0,below 50,False,756.0499877929688,755.5830078125,opening gap continuation,normal,mixed/neutral,gap continuation,partially aligned,extended,25,14,12,4,4,1.8223004653816268,59.741309620048504,-0.24999999999999759,STOP,False,False,False,True,False,0.0009289572285473888,-0.5443527801508821,65,0.0009289572285473888,-0.1155380455644635,0.0009289572285473888,-0.12877770554349974,0.0009289572285473888,-0.22273970973883217,0.0009289572285473888,-0.5443527801508821,ADVERSE,12,ADVERSE,13,ADVERSE,13,ADVERSE,13,ADVERSE,13,ADVERSE,13,ADVERSE,13,753.6940502929688,759.3609228515625,763.1388378906249
SPY,2026-06-04T09:45:00-04:00,2026-06-04,09:30-10:00,Bearish,directional score candidate,47.0,below 50,False,751.469970703125,752.5599975585938,opening gap reversal,normal,mixed/neutral,gap reversal,aligned,extended,25,7,0,15,4,0.5679618921032943,25.538811883488833,-0.2499999999999994,STOP,False,False,False,True,False,0.04385259526341687,-0.28834683177367487,75,0.04385259526341687,-0.15148488520993164,0.04385259526341687,-0.15148488520993164,0.04385259526341687,-0.22987940820164376,0.12490730897944946,-0.764058682185311,ADVERSE,2,ADVERSE,15,ADVERSE,15,ADVERSE,15,ADVERSE,15,ADVERSE,15,ADVERSE,15,754.4413975524902,748.7971975708008,745.0343975830078
SPY,2026-06-04T09:50:00-04:00,2026-06-04,09:30-10:00,Bearish,directional score candidate,40.0,below 50,False,751.469970703125,752.8099975585938,opening gap reversal,normal,mixed/neutral,gap reversal,aligned,extended,25,7,0,12,4,0.43030758597815827,29.4024128988612,-0.2500000000000012,STOP,False,False,False,True,False,0.0770469430168009,-0.2550421642091451,70,0.0770469430168009,-0.11822566800704942,0.0770469430168009,-0.18397866262624918,0.0770469430168009,-0.19659415703160982,0.15807473934531907,-0.7305960358970812,ADVERSE,6,ADVERSE,14,ADVERSE,14,ADVERSE,14,ADVERSE,14,ADVERSE,14,ADVERSE,14,754.6920225524902,749.0459475708008,745.2818975830078
SPY,2026-06-04T09:55:00-04:00,2026-06-04,09:30-10:00,Bearish,directional score candidate,50.0,50-59,False,751.469970703125,753.2000122070312,opening gap reversal,normal,mixed/neutral,gap reversal,aligned,extended,25,14,0,15,4,0.4928799968064767,33.10934244965546,-0.2499999999999982,STOP,False,False,False,True,False,0.128788067254388,-0.3046976729901367,70,0.128788067254388,-0.06239653418856022,0.128788067254388,-0.14471133864146862,0.128788067254388,-0.14471133864146862,0.20977390656354006,-0.6784367058876154,ADVERSE,13,ADVERSE,14,ADVERSE,14,ADVERSE,14,ADVERSE,14,ADVERSE,14,ADVERSE,14,755.0830122375488,749.4340121459961,745.668012084961
SPY,2026-06-04T10:00:00-04:00,2026-06-04,10:00-11:00,Bearish,directional score candidate,50.0,50-59,False,751.469970703125,752.594970703125,opening gap reversal,normal,mixed/neutral,gap reversal,aligned,extended,25,14,0,11,4,0.3605636026059639,32.179754747739054,-0.24999999999999276,STOP,False,False,False,True,False,0.04849756490320438,-0.28368642480168715,60,0.04849756490320438,-0.14683083822282864,0.04849756490320438,-0.2252217182151988,0.04849756490320438,-0.28368642480168715,0.12954851200063322,-0.7593761688480839,ADVERSE,4,ADVERSE,12,ADVERSE,12,ADVERSE,12,ADVERSE,12,ADVERSE,12,ADVERSE,12,754.4764581298828,748.8319958496094,745.0690209960937
SPY,2026-06-04T10:05:00-04:00,2026-06-04,10:00-11:00,Bearish,directional score candidate,51.0,50-59,False,751.469970703125,752.7000122070312,opening gap reversal,normal,mixed/neutral,gap reversal,aligned,extended,25,14,0,12,4,0.35706275520883707,31.773836383387646,-0.2499999999999946,STOP,False,False,False,True,False,0.005319391769717043,-0.26969154095887066,55,0.005319391769717043,-0.19861765549916044,0.005319391769717043,-0.21123499329440393,0.005319391769717043,-0.3713276026077021,0.1434857276907669,-0.7453149011002627,ADVERSE,3,ADVERSE,11,ADVERSE,11,ADVERSE,11,ADVERSE,11,ADVERSE,11,ADVERSE,11,754.5817622375488,748.9365121459961,745.1730120849609
SPY,2026-06-04T10:10:00-04:00,2026-06-04,10:00-11:00,Bearish,directional score candidate,55.0,50-59,False,751.469970703125,753.3800048828125,opening gap reversal,normal,mixed/neutral,gap reversal,aligned,extended,25,14,5,15,4,0.7758080848912208,39.105356756400724,-0.24999999999998734,STOP,False,False,False,True,False,0.03981892153023265,-0.2807335236756097,55,0.03981892153023265,-0.12078541222670164,0.03981892153023265,-0.12078541222670164,0.03981892153023265,-0.2973254161057046,0.23361514165733238,-0.6543832652617461,ADVERSE,10,ADVERSE,11,ADVERSE,11,ADVERSE,11,ADVERSE,11,ADVERSE,11,ADVERSE,11,755.2634548950194,749.6131048583984,745.8462048339843
SPY,2026-06-04T10:15:00-04:00,2026-06-04,10:00-11:00,Bearish,directional score candidate,47.0,below 50,False,751.469970703125,753.1900024414062,opening gap reversal,normal,mixed/neutral,gap reversal,aligned,extended,25,14,0,12,4,0.26826425931431236,32.79234290470245,-0.24999999999999697,STOP,False,False,False,True,False,0.014602603752836752,-0.30603070517529407,50,0.014602603752836752,-0.14604224463575133,0.014602603752836752,-0.14604224463575133,0.014602603752836752,-0.36909256000580215,0.20844771161721404,-0.6797747050002573,ADVERSE,9,ADVERSE,10,ADVERSE,10,ADVERSE,10,ADVERSE,10,ADVERSE,10,ADVERSE,10,755.0729774475097,749.4240524291993,745.6581024169923
SPY,2026-06-04T10:20:00-04:00,2026-06-04,10:00-11:00,Bullish,directional score candidate,43.0,below 50,False,755.47998046875,754.1799926757812,opening gap reversal,normal,mixed/neutral,gap reversal,non-aligned,extended,25,20,5,11,8,0.447237211342523,42.275084651322274,0.4799908711903102,TIME_EXIT,False,False,False,False,False,0.4972287831045803,-0.10607385514569881,240,0.014583435337800352,-0.09016318151966356,0.014583435337800352,-0.10607385514569881,0.23734095901868532,-0.10607385514569881,0.5476152805591558,-0.33944119221607116,FAVORABLE,9,FAVORABLE,21,FAVORABLE,28,FAVORABLE,53,FAVORABLE,21,FAVORABLE,37,FAVORABLE,53,752.2945426940919,757.9508926391601,761.7217926025389
SPY,2026-06-04T10:25:00-04:00,2026-06-04,10:00-11:00,Bullish,directional score candidate,35.0,below 50,False,755.47998046875,754.02001953125,opening gap reversal,normal,mixed/neutral,gap reversal,non-aligned,extended,25,20,0,12,4,0.4013214977637659,40.85871522406228,0.49999999999998734,TARGET_1,True,False,False,False,False,0.506618819828355,-0.08488032570214468,215,0.023871073859968023,-0.068966276462166,0.029173058728831722,-0.08488032570214468,0.2586073474663474,-0.08488032570214468,0.5689474969127069,-0.31829717406634883,FAVORABLE,8,FAVORABLE,10,FAVORABLE,23,FAVORABLE,43,FAVORABLE,10,FAVORABLE,27,FAVORABLE,43,752.1349694824219,757.7901196289062,761.5602197265623
SPY,2026-06-04T10:30:00-04:00,2026-06-04,10:00-11:00,Bearish,directional score candidate,38.0,below 50,False,751.469970703125,754.0,opening gap reversal,normal,mixed/neutral,gap reversal,aligned,extended,25,20,0,12,4,0.40827344446493635,45.31501968873055,-0.24999999999999878,STOP,False,False,False,True,False,0.08222746912301061,-0.2612693240218833,45,0.08222746912301061,-0.03182894355106101,0.08222746912301061,-0.09681438577586207,0.08222746912301061,-0.2612693240218833,0.31565051496187,-0.5716177133413461,ADVERSE,7,ADVERSE,9,ADVERSE,9,ADVERSE,9,ADVERSE,9,ADVERSE,9,ADVERSE,9,755.885,750.23,746.46
